image_id,image_name,media_id,image_launch_time,image_source_total_num,image_run_date_amount,image_create_role_pay_num,image_create_role_num,image_create_role_pay_sum,image_source_num,image_create_role_pay_rate,image_create_role_cost,image_create_role_pay_cost,image_valid_source_num,image_valid_source_rate,image_pay_sum_ability,image_pay_num_ability,image_create_role_roi,image_create_role_retain_1d,create_role_30_pay_sum,model_run_datetime,data_win
35425,WD1407-CHL(不能用于头条）,16,2021-06-30,35,3480.53,1.0,19.0,6.0,4.0,0.0526,183.185789,3480.53,0.0,0.0,0.0,0.0,0.001724,0.0455,336.0,2021-07-12,3
35427,WD1405-CHL(不能用于头条）,16,2021-06-30,28,15455.79,15.0,98.0,796.0,2.0,0.1531,157.712143,1030.386,3.0,1.5,265.333333,5.0,0.051502,0.2323,1345.0,2021-07-12,3
35537,WD1408-CHL(不能用于头条）,16,2021-07-03,18,5752.48,3.0,28.0,18.0,3.0,0.1071,205.445714,1917.493333,4.0,1.3333,4.5,0.75,0.003129,0.129,25.0,2021-07-12,3
35862,QMTK0219-横版Z 加UI,16,2021-07-09,7,4135.29,1.0,15.0,6.0,2.0,0.0667,275.686,4135.29,0.0,0.0,0.0,0.0,0.001451,0.0526,6.0,2021-07-12,3
35935,QMTK0220-竖版CHL（TT),16,2021-07-09,10,1672.89,1.0,12.0,6.0,2.0,0.0833,139.4075,1672.89,2.0,1.0,3.0,0.5,0.003587,0.1667,6.0,2021-07-12,3
34907,QMTK0166-横版Z,16,2021-06-23,74,16236.99,21.0,144.0,1500.0,4.0,0.1458,112.756875,773.19,4.0,1.0,375.0,5.25,0.092382,0.2335,5870.0,2021-07-13,3
35425,WD1407-CHL(不能用于头条）,16,2021-06-30,35,5011.04,2.0,28.0,84.0,3.0,0.0714,178.965714,2505.52,0.0,0.0,0.0,0.0,0.016763,0.2424,1062.0,2021-07-13,3
35427,WD1405-CHL(不能用于头条）,16,2021-06-30,28,14929.16,19.0,99.0,972.0,2.0,0.1919,150.799596,785.745263,2.0,1.0,486.0,9.5,0.065107,0.25,15802.0,2021-07-13,3
35537,WD1408-CHL(不能用于头条）,16,2021-07-03,18,2367.89,1.0,13.0,6.0,2.0,0.0769,182.145385,2367.89,3.0,1.5,2.0,0.3333,0.002534,0.1613,25.0,2021-07-13,3
35935,QMTK0220-竖版CHL（TT),16,2021-07-09,10,2099.85,1.0,25.0,6.0,1.0,0.04,83.994,2099.85,0.0,0.0,0.0,0.0,0.002857,0.1786,6.0,2021-07-13,3
34907,QMTK0166-横版Z,16,2021-06-23,74,23875.0,28.0,178.0,3010.0,4.0,0.1573,134.129213,852.678571,4.0,1.0,752.5,7.0,0.126073,0.2432,25977.0,2021-07-14,3
35425,WD1407-CHL(不能用于头条）,16,2021-06-30,35,6444.29,8.0,42.0,262.0,3.0,0.1905,153.435476,805.53625,3.0,1.0,87.333333,2.6667,0.040656,0.2364,1630.0,2021-07-14,3
35427,WD1405-CHL(不能用于头条）,16,2021-06-30,28,12889.72,15.0,84.0,1577.0,2.0,0.1786,153.449048,859.314667,2.0,1.0,788.5,7.5,0.122346,0.2273,16948.0,2021-07-14,3
35537,WD1408-CHL(不能用于头条）,16,2021-07-03,18,1392.39,1.0,7.0,6.0,2.0,0.1429,198.912857,1392.39,0.0,0.0,0.0,0.0,0.004309,0.2308,6.0,2021-07-14,3
35935,QMTK0220-竖版CHL（TT),16,2021-07-09,10,2318.96,0.0,23.0,0.0,1.0,0.0,100.824348,0.0,0.0,0.0,0.0,0.0,0.0,0.2143,6.0,2021-07-14,3
34907,QMTK0166-横版Z,16,2021-06-23,74,25124.52,27.0,172.0,6116.0,5.0,0.157,146.072791,930.537778,6.0,1.2,1019.333333,4.5,0.243428,0.2535,46297.0,2021-07-15,3
35425,WD1407-CHL(不能用于头条）,16,2021-06-30,35,6193.81,9.0,38.0,683.0,1.0,0.2368,162.995,688.201111,3.0,3.0,227.666667,3.0,0.110271,0.2727,1294.0,2021-07-15,3
35427,WD1405-CHL(不能用于头条）,16,2021-06-30,28,11181.62,12.0,69.0,2689.0,3.0,0.1739,162.052464,931.801667,4.0,1.3333,672.25,3.0,0.240484,0.2444,16586.0,2021-07-15,3
35537,WD1408-CHL(不能用于头条）,16,2021-07-03,18,775.91,0.0,2.0,0.0,1.0,0.0,387.955,0.0,2.0,2.0,0.0,0.0,0.0,0.2857,6.0,2021-07-15,3
35862,QMTK0219-横版Z 加UI,16,2021-07-09,7,2788.12,2.0,21.0,18.0,2.0,0.0952,132.767619,1394.06,1.0,0.5,18.0,2.0,0.006456,0.2727,60.0,2021-07-15,3
35935,QMTK0220-竖版CHL（TT),16,2021-07-09,10,4387.95,5.0,37.0,290.0,3.0,0.1351,118.593243,877.59,3.0,1.0,96.666667,1.6667,0.06609,0.2683,2516.0,2021-07-15,3
36014,WD1423-XXJ,16,2021-07-15,2,673.18,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-07-15,3
36098,WD1427-CHL,16,2021-07-15,1,193.84,0.0,1.0,0.0,2.0,0.0,193.84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2021-07-15,3
34907,QMTK0166-横版Z,16,2021-06-23,74,21786.8,24.0,130.0,10691.0,5.0,0.1846,167.590769,907.783333,5.0,1.0,2138.2,4.8,0.49071,0.2632,43496.0,2021-07-16,3
35425,WD1407-CHL(不能用于头条）,16,2021-06-30,35,3652.83,6.0,29.0,122.0,1.0,0.2069,125.959655,608.805,1.0,1.0,122.0,6.0,0.033399,0.2791,1294.0,2021-07-16,3
35427,WD1405-CHL(不能用于头条）,16,2021-06-30,28,8468.76,7.0,53.0,834.0,3.0,0.1321,159.787925,1209.822857,3.0,1.0,278.0,2.3333,0.09848,0.253,16545.0,2021-07-16,3
35537,WD1408-CHL(不能用于头条）,16,2021-07-03,18,337.56,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,2021-07-16,3
35862,QMTK0219-横版Z 加UI,16,2021-07-09,7,5515.39,4.0,38.0,54.0,2.0,0.1053,145.141842,1378.8475,1.0,0.5,54.0,4.0,0.009791,0.2632,106.0,2021-07-16,3
35935,QMTK0220-竖版CHL（TT),16,2021-07-09,10,3926.98,6.0,23.0,394.0,3.0,0.2609,170.738261,654.496667,3.0,1.0,131.333333,2.0,0.100332,0.3,7819.0,2021-07-16,3
36014,WD1423-XXJ,16,2021-07-15,2,673.19,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-07-16,3
36098,WD1427-CHL,16,2021-07-15,1,193.84,0.0,1.0,0.0,2.0,0.0,193.84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2021-07-16,3
34907,QMTK0166-横版Z,16,2021-06-23,74,14483.07,16.0,78.0,4501.0,7.0,0.2051,185.680385,905.191875,7.0,1.0,643.0,2.2857,0.310777,0.2785,43362.0,2021-07-17,3
35425,WD1407-CHL(不能用于头条）,16,2021-06-30,35,7664.08,4.0,45.0,24.0,3.0,0.0889,170.312889,1916.02,3.0,1.0,8.0,1.3333,0.003131,0.2254,1093.0,2021-07-17,3
35427,WD1405-CHL(不能用于头条）,16,2021-06-30,28,13458.2,6.0,89.0,922.0,4.0,0.0674,151.21573,2243.033333,4.0,1.0,230.5,1.5,0.068508,0.1557,4962.0,2021-07-17,3
35537,WD1408-CHL(不能用于头条）,16,2021-07-03,18,942.22,0.0,1.0,0.0,3.0,0.0,942.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-17,3
35862,QMTK0219-横版Z 加UI,16,2021-07-09,7,9595.85,7.0,59.0,314.0,4.0,0.1186,162.641525,1370.835714,3.0,0.75,104.666667,2.3333,0.032722,0.2712,363.0,2021-07-17,3
35935,QMTK0220-竖版CHL（TT),16,2021-07-09,10,3281.4,6.0,20.0,795.0,2.0,0.3,164.07,546.9,3.0,1.5,265.0,2.0,0.242275,0.36,7819.0,2021-07-17,3
36014,WD1423-XXJ,16,2021-07-15,2,673.19,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2021-07-17,3
36098,WD1427-CHL,16,2021-07-15,1,193.84,0.0,1.0,0.0,2.0,0.0,193.84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2021-07-17,3
34907,QMTK0166-横版Z,16,2021-06-23,74,17261.15,16.0,95.0,1117.0,4.0,0.1684,181.696316,1078.821875,7.0,1.75,159.571429,2.2857,0.064712,0.2847,23736.0,2021-07-18,3
35425,WD1407-CHL(不能用于头条）,16,2021-06-30,35,32784.64,33.0,170.0,1215.0,3.0,0.1941,192.850824,993.473939,3.0,1.0,405.0,11.0,0.03706,0.2791,3478.0,2021-07-18,3
35427,WD1405-CHL(不能用于头条）,16,2021-06-30,28,19876.15,9.0,156.0,1194.0,4.0,0.0577,127.411218,2208.461111,4.0,1.0,298.5,2.25,0.060072,0.1543,3297.0,2021-07-18,3
35537,WD1408-CHL(不能用于头条）,16,2021-07-03,18,2509.04,2.0,12.0,12.0,2.0,0.1667,209.086667,1254.52,2.0,1.0,6.0,1.0,0.004783,0.2143,277.0,2021-07-18,3
35862,QMTK0219-横版Z 加UI,16,2021-07-09,7,15038.86,10.0,87.0,427.0,3.0,0.1149,172.86046,1503.886,3.0,1.0,142.333333,3.3333,0.028393,0.2407,1181.0,2021-07-18,3
35935,QMTK0220-竖版CHL（TT),16,2021-07-09,10,830.75,1.0,2.0,727.0,1.0,0.5,415.375,830.75,2.0,2.0,363.5,0.5,0.875113,0.3636,7819.0,2021-07-18,3
34907,QMTK0166-横版Z,16,2021-06-23,74,19828.46,20.0,113.0,1442.0,4.0,0.177,175.473097,991.423,4.0,1.0,360.5,5.0,0.072724,0.2348,9271.0,2021-07-19,3
35425,WD1407-CHL(不能用于头条）,16,2021-06-30,35,40863.48,39.0,224.0,1952.0,3.0,0.1741,182.42625,1047.781538,3.0,1.0,650.666667,13.0,0.047769,0.2456,3972.0,2021-07-19,3
35427,WD1405-CHL(不能用于头条）,16,2021-06-30,28,22012.93,9.0,184.0,2313.0,3.0,0.0489,119.635489,2445.881111,3.0,1.0,771.0,3.0,0.105075,0.1263,3160.0,2021-07-19,3
35537,WD1408-CHL(不能用于头条）,16,2021-07-03,18,3294.88,3.0,15.0,73.0,2.0,0.2,219.658667,1098.293333,2.0,1.0,36.5,1.5,0.022156,0.1765,277.0,2021-07-19,3
35862,QMTK0219-横版Z 加UI,16,2021-07-09,7,16716.28,11.0,91.0,544.0,3.0,0.1209,183.695385,1519.661818,3.0,1.0,181.333333,3.6667,0.032543,0.2222,1645.0,2021-07-19,3
34838,QMTK0157-横版Z,16,2021-06-17,13,1523.25,1.0,4.0,189.0,2.0,0.25,380.8125,1523.25,2.0,1.0,94.5,0.5,0.124077,0.0,189.0,2021-07-20,3
34907,QMTK0166-横版Z,16,2021-06-23,74,22347.1,23.0,130.0,1150.0,6.0,0.1769,171.900769,971.613043,6.0,1.0,191.666667,3.8333,0.051461,0.2563,9654.0,2021-07-20,3
35425,WD1407-CHL(不能用于头条）,16,2021-06-30,35,46516.58,40.0,251.0,2891.0,5.0,0.1594,185.32502,1162.9145,5.0,1.0,578.2,8.0,0.06215,0.2397,24844.0,2021-07-20,3
35427,WD1405-CHL(不能用于头条）,16,2021-06-30,28,26616.58,14.0,238.0,577.0,5.0,0.0588,111.83437,1901.184286,5.0,1.0,115.4,2.8,0.021678,0.1564,7441.0,2021-07-20,3
35537,WD1408-CHL(不能用于头条）,16,2021-07-03,18,5615.67,5.0,30.0,367.0,2.0,0.1667,187.189,1123.134,2.0,1.0,183.5,2.5,0.065353,0.1875,1925.0,2021-07-20,3
35862,QMTK0219-横版Z 加UI,16,2021-07-09,7,19354.44,6.0,103.0,453.0,5.0,0.0583,187.907184,3225.74,0.0,0.0,0.0,0.0,0.023405,0.1935,1921.0,2021-07-20,3
34838,QMTK0157-横版Z,16,2021-06-17,13,2189.77,1.0,6.0,189.0,2.0,0.1667,364.961667,2189.77,2.0,1.0,94.5,0.5,0.08631,0.0,189.0,2021-07-21,3
34907,QMTK0166-横版Z,16,2021-06-23,74,21772.44,17.0,113.0,1244.0,6.0,0.1504,192.67646,1280.731765,6.0,1.0,207.333333,2.8333,0.057136,0.2529,8448.0,2021-07-21,3
35425,WD1407-CHL(不能用于头条）,16,2021-06-30,35,29235.9,22.0,170.0,4688.0,5.0,0.1294,171.975882,1328.904545,5.0,1.0,937.6,4.4,0.160351,0.2466,24979.0,2021-07-21,3
35427,WD1405-CHL(不能用于头条）,16,2021-06-30,28,29056.78,26.0,242.0,2071.0,5.0,0.1074,120.069339,1117.568462,5.0,1.0,414.2,5.2,0.071274,0.1677,6214.0,2021-07-21,3
35537,WD1408-CHL(不能用于头条）,16,2021-07-03,18,4485.6,3.0,20.0,1050.0,2.0,0.15,224.28,1495.2,2.0,1.0,525.0,1.5,0.234082,0.1818,1931.0,2021-07-21,3
35862,QMTK0219-横版Z 加UI,16,2021-07-09,7,12869.54,2.0,62.0,24.0,5.0,0.0323,207.573226,6434.77,0.0,0.0,0.0,0.0,0.001865,0.1607,1664.0,2021-07-21,3
34838,QMTK0157-横版Z,16,2021-06-17,13,2189.82,1.0,6.0,189.0,2.0,0.1667,364.97,2189.82,2.0,1.0,94.5,0.5,0.086308,0.0,189.0,2021-07-22,3
34907,QMTK0166-横版Z,16,2021-06-23,74,19487.52,15.0,100.0,545.0,4.0,0.15,194.8752,1299.168,5.0,1.25,109.0,3.0,0.027967,0.2571,7823.0,2021-07-22,3
35425,WD1407-CHL(不能用于头条）,16,2021-06-30,35,30051.1,25.0,181.0,4959.0,4.0,0.1381,166.028177,1202.044,5.0,1.25,991.8,5.0,0.165019,0.1799,22247.0,2021-07-22,3
35427,WD1405-CHL(不能用于头条）,16,2021-06-30,28,35360.13,35.0,265.0,3454.0,4.0,0.1321,133.434453,1010.289429,5.0,1.25,690.8,7.0,0.097681,0.1635,9663.0,2021-07-22,3
35537,WD1408-CHL(不能用于头条）,16,2021-07-03,18,3818.11,2.0,19.0,1320.0,1.0,0.1053,200.953158,1909.055,1.0,1.0,1320.0,2.0,0.345721,0.1739,1654.0,2021-07-22,3
35862,QMTK0219-横版Z 加UI,16,2021-07-09,7,9295.82,1.0,46.0,13.0,4.0,0.0217,202.083043,9295.82,0.0,0.0,0.0,0.0,0.001398,0.1159,846.0,2021-07-22,3
34593,QMTK0133-横版CHL(3D)(TT),16,2021-06-12,20,4300.25,1.0,33.0,12.0,2.0,0.0303,130.310606,4300.25,0.0,0.0,0.0,0.0,0.002791,0.2647,556.0,2021-07-23,3
34838,QMTK0157-横版Z,16,2021-06-17,13,666.57,0.0,2.0,0.0,2.0,0.0,333.285,0.0,2.0,1.0,0.0,0.0,0.0,0.0,189.0,2021-07-23,3
34907,QMTK0166-横版Z,16,2021-06-23,74,16562.18,9.0,80.0,451.0,6.0,0.1125,207.02725,1840.242222,6.0,1.0,75.166667,1.5,0.027231,0.2615,6275.0,2021-07-23,3
35425,WD1407-CHL(不能用于头条）,16,2021-06-30,35,21068.13,21.0,134.0,713.0,6.0,0.1567,157.224851,1003.244286,6.0,1.0,118.833333,3.5,0.033843,0.201,23071.0,2021-07-23,3
35427,WD1405-CHL(不能用于头条）,16,2021-06-30,28,29705.54,26.0,189.0,2239.0,5.0,0.1376,157.172169,1142.520769,6.0,1.2,373.166667,4.3333,0.075373,0.1981,10986.0,2021-07-23,3
35537,WD1408-CHL(不能用于头条）,16,2021-07-03,18,4374.98,2.0,29.0,12.0,3.0,0.069,150.861379,2187.49,3.0,1.0,4.0,0.6667,0.002743,0.2041,1666.0,2021-07-23,3
35862,QMTK0219-横版Z 加UI,16,2021-07-09,7,3475.3,0.0,15.0,0.0,3.0,0.0,231.686667,0.0,0.0,0.0,0.0,0.0,0.0,0.098,322.0,2021-07-23,3
34593,QMTK0133-横版CHL(3D)(TT),16,2021-06-12,20,12026.49,3.0,105.0,152.0,2.0,0.0286,114.538,4008.83,0.0,0.0,0.0,0.0,0.012639,0.1981,963.0,2021-07-24,3
34907,QMTK0166-横版Z,16,2021-06-23,74,13212.11,7.0,54.0,565.0,5.0,0.1296,244.668704,1887.444286,6.0,1.2,94.166667,1.1667,0.042764,0.2347,13189.0,2021-07-24,3
35425,WD1407-CHL(不能用于头条）,16,2021-06-30,35,17643.02,14.0,116.0,543.0,6.0,0.1207,152.095,1260.215714,6.0,1.0,90.5,2.3333,0.030777,0.2025,2371.0,2021-07-24,3
35427,WD1405-CHL(不能用于头条）,16,2021-06-30,28,27392.2,23.0,169.0,2919.0,4.0,0.1361,162.084024,1190.965217,5.0,1.25,583.8,4.6,0.106563,0.2095,7470.0,2021-07-24,3
35537,WD1408-CHL(不能用于头条）,16,2021-07-03,18,14037.2,10.0,78.0,1121.0,3.0,0.1282,179.964103,1403.72,3.0,1.0,373.666667,3.3333,0.079859,0.2048,3675.0,2021-07-24,3
35862,QMTK0219-横版Z 加UI,16,2021-07-09,7,2854.14,0.0,11.0,0.0,2.0,0.0,259.467273,0.0,0.0,0.0,0.0,0.0,0.0,0.0417,0.0,2021-07-24,3
34593,QMTK0133-横版CHL(3D)(TT),16,2021-06-12,20,13283.65,7.0,117.0,486.0,2.0,0.0598,113.53547,1897.664286,0.0,0.0,0.0,0.0,0.036586,0.1864,969.0,2021-07-25,3
34907,QMTK0166-横版Z,16,2021-06-23,74,9313.77,5.0,37.0,2031.0,5.0,0.1351,251.723514,1862.754,5.0,1.0,406.2,1.0,0.218064,0.2031,12903.0,2021-07-25,3
35425,WD1407-CHL(不能用于头条）,16,2021-06-30,35,14038.24,12.0,84.0,582.0,6.0,0.1429,167.121905,1169.853333,6.0,1.0,97.0,2.0,0.041458,0.1806,1916.0,2021-07-25,3
35427,WD1405-CHL(不能用于头条）,16,2021-06-30,28,25196.06,20.0,160.0,2114.0,4.0,0.125,157.475375,1259.803,4.0,1.0,528.5,5.0,0.083902,0.2155,6696.0,2021-07-25,3
35537,WD1408-CHL(不能用于头条）,16,2021-07-03,18,14613.66,10.0,84.0,3387.0,3.0,0.119,173.972143,1461.366,3.0,1.0,1129.0,3.3333,0.231769,0.2022,3669.0,2021-07-25,3
35862,QMTK0219-横版Z 加UI,16,2021-07-09,7,2156.89,0.0,9.0,0.0,1.0,0.0,239.654444,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,0.0,2021-07-25,3
34593,QMTK0133-横版CHL(3D)(TT),16,2021-06-12,20,8983.42,5.0,85.0,358.0,2.0,0.0588,105.687294,1796.684,0.0,0.0,0.0,0.0,0.039851,0.2,921.0,2021-07-26,3
34907,QMTK0166-横版Z,16,2021-06-23,74,8340.39,3.0,40.0,1545.0,4.0,0.075,208.50975,2780.13,6.0,1.5,257.5,0.5,0.185243,0.1343,12844.0,2021-07-26,3
35425,WD1407-CHL(不能用于头条）,16,2021-06-30,35,16860.46,8.0,99.0,568.0,7.0,0.0808,170.307677,2107.5575,7.0,1.0,81.142857,1.1429,0.033688,0.1935,3234.0,2021-07-26,3
35427,WD1405-CHL(不能用于头条）,16,2021-06-30,28,23593.12,20.0,150.0,1714.0,6.0,0.1333,157.287467,1179.656,6.0,1.0,285.666667,3.3333,0.072648,0.2488,7419.0,2021-07-26,3
35537,WD1408-CHL(不能用于头条）,16,2021-07-03,18,13029.56,10.0,65.0,3805.0,4.0,0.1538,200.454769,1302.956,5.0,1.25,761.0,2.0,0.292028,0.234,5263.0,2021-07-26,3
35862,QMTK0219-横版Z 加UI,16,2021-07-09,7,1258.79,0.0,7.0,0.0,1.0,0.0,179.827143,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,2021-07-26,3
34593,QMTK0133-横版CHL(3D)(TT),16,2021-06-12,20,1257.18,1.0,13.0,6.0,2.0,0.0769,96.706154,1257.18,0.0,0.0,0.0,0.0,0.004773,0.1778,413.0,2021-07-27,3
34907,QMTK0166-横版Z,16,2021-06-23,74,3692.84,2.0,35.0,7.0,4.0,0.0571,105.509714,1846.42,0.0,0.0,0.0,0.0,0.001896,0.098,7483.0,2021-07-27,3
35425,WD1407-CHL(不能用于头条）,16,2021-06-30,35,15003.75,6.0,85.0,456.0,6.0,0.0706,176.514706,2500.625,0.0,0.0,0.0,0.0,0.030392,0.1624,1922.0,2021-07-27,3
35427,WD1405-CHL(不能用于头条）,16,2021-06-30,28,20461.37,16.0,134.0,2497.0,5.0,0.1194,152.696791,1278.835625,5.0,1.0,499.4,3.2,0.122035,0.2216,6011.0,2021-07-27,3
35537,WD1408-CHL(不能用于头条）,16,2021-07-03,18,3452.23,4.0,17.0,371.0,4.0,0.2353,203.072353,863.0575,4.0,1.0,92.75,1.0,0.107467,0.2388,5251.0,2021-07-27,3
35862,QMTK0219-横版Z 加UI,16,2021-07-09,7,133.72,0.0,3.0,0.0,1.0,0.0,44.573333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-27,3
34907,QMTK0166-横版Z,16,2021-06-23,74,3425.18,2.0,32.0,7.0,3.0,0.0625,107.036875,1712.59,3.0,1.0,2.333333,0.6667,0.002044,0.0732,7.0,2021-07-28,3
35425,WD1407-CHL(不能用于头条）,16,2021-06-30,35,10621.17,1.0,67.0,270.0,6.0,0.0149,158.524925,10621.17,0.0,0.0,0.0,0.0,0.025421,0.1429,1756.0,2021-07-28,3
35427,WD1405-CHL(不能用于头条）,16,2021-06-30,28,14396.92,8.0,96.0,1794.0,4.0,0.0833,149.967917,1799.615,5.0,1.25,358.8,1.6,0.12461,0.2051,5488.0,2021-07-28,3
35537,WD1408-CHL(不能用于头条）,16,2021-07-03,18,2977.75,4.0,10.0,420.0,4.0,0.4,297.775,744.4375,4.0,1.0,105.0,1.0,0.141046,0.3333,1594.0,2021-07-28,3
34907,QMTK0166-横版Z,16,2021-06-23,74,588.05,0.0,7.0,0.0,1.0,0.0,84.007143,0.0,2.0,2.0,0.0,0.0,0.0,0.0811,7.0,2021-07-29,3
35425,WD1407-CHL(不能用于头条）,16,2021-06-30,35,3935.75,0.0,31.0,0.0,4.0,0.0,126.959677,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,1551.0,2021-07-29,3
35427,WD1405-CHL(不能用于头条）,16,2021-06-30,28,7699.57,4.0,61.0,24.0,3.0,0.0656,126.222459,1924.8925,3.0,1.0,8.0,1.3333,0.003117,0.2277,4615.0,2021-07-29,3
35537,WD1408-CHL(不能用于头条）,16,2021-07-03,18,753.72,0.0,3.0,0.0,3.0,0.0,251.24,0.0,3.0,1.0,0.0,0.0,0.0,0.5,1594.0,2021-07-29,3
35425,WD1407-CHL(不能用于头条）,16,2021-06-30,35,1215.43,0.0,18.0,0.0,2.0,0.0,67.523889,0.0,0.0,0.0,0.0,0.0,0.0,0.1,12.0,2021-07-30,3
35427,WD1405-CHL(不能用于头条）,16,2021-06-30,28,1832.17,2.0,20.0,12.0,1.0,0.1,91.6085,916.085,3.0,3.0,4.0,0.6667,0.00655,0.2063,350.0,2021-07-30,3
35537,WD1408-CHL(不能用于头条）,16,2021-07-03,18,220.33,0.0,1.0,0.0,2.0,0.0,220.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-30,3
26296,ZDZL1479-横版ZDC,16,2021-07-02,2,137.35,0.0,1.0,0.0,1.0,0.0,137.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2021-08-16,3
26296,ZDZL1479-横版ZDC,16,2021-07-02,2,315.54,0.0,1.0,0.0,1.0,0.0,315.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2021-08-17,3
34631,QMTK0141-竖版LL（3D）（TT）,16,2021-06-30,1,190.42,0.0,1.0,0.0,1.0,0.0,190.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-08-17,3
34907,QMTK0166-横版Z,16,2021-06-23,74,9711.91,11.0,92.0,147.0,2.0,0.1196,105.564239,882.900909,2.0,1.0,73.5,5.5,0.015136,0.2796,1497.0,2021-08-17,3
35425,WD1407-CHL(不能用于头条）,16,2021-06-30,35,505.22,0.0,3.0,0.0,2.0,0.0,168.406667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-08-17,3
35427,WD1405-CHL(不能用于头条）,16,2021-06-30,28,4853.99,1.0,29.0,188.0,2.0,0.0345,167.378966,4853.99,0.0,0.0,0.0,0.0,0.038731,0.1333,218.0,2021-08-17,3
35537,WD1408-CHL(不能用于头条）,16,2021-07-03,18,421.87,0.0,4.0,0.0,2.0,0.0,105.4675,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2021-08-17,3
35935,QMTK0220-竖版CHL（TT),16,2021-07-09,10,705.38,0.0,11.0,0.0,2.0,0.0,64.125455,0.0,0.0,0.0,0.0,0.0,0.0,0.1818,624.0,2021-08-17,3
26296,ZDZL1479-横版ZDC,16,2021-07-02,2,448.78,0.0,2.0,0.0,1.0,0.0,224.39,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2021-08-18,3
31355,WD1364-CHL,16,2021-05-01,14,113.34,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-08-18,3
34560,QMTK0114-横版LL(TT),16,2021-06-12,54,138.66,0.0,1.0,0.0,1.0,0.0,138.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-08-18,3
34593,QMTK0133-横版CHL(3D)(TT),16,2021-06-12,20,137.27,0.0,1.0,0.0,1.0,0.0,137.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-08-18,3
34628,QMTK0136-横版LL（TT）,16,2021-06-25,2,144.59,0.0,3.0,0.0,1.0,0.0,48.196667,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,2021-08-18,3
34631,QMTK0141-竖版LL（3D）（TT）,16,2021-06-30,1,223.67,0.0,1.0,0.0,1.0,0.0,223.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-08-18,3
34872,QMTK0160-横版xy(TT),16,2021-06-19,4,110.57,0.0,1.0,0.0,1.0,0.0,110.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-08-18,3
34907,QMTK0166-横版Z,16,2021-06-23,74,17078.23,23.0,182.0,596.0,3.0,0.1264,93.836429,742.531739,3.0,1.0,198.666667,7.6667,0.034898,0.2404,4071.0,2021-08-18,3
35022,QMTK0169-竖版CHL,16,2021-06-26,2,202.91,0.0,10.0,0.0,1.0,0.0,20.291,0.0,0.0,0.0,0.0,0.0,0.0,0.3,225.0,2021-08-18,3
35032,WD1397-CHL(不能用于头条）,16,2021-06-24,23,155.47,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-08-18,3
35395,QMTK0217-横版xy（TT）,16,2021-06-30,5,760.49,1.0,4.0,6.0,1.0,0.25,190.1225,760.49,1.0,1.0,6.0,1.0,0.00789,0.75,72.0,2021-08-18,3
35425,WD1407-CHL(不能用于头条）,16,2021-06-30,35,1455.72,0.0,16.0,0.0,3.0,0.0,90.9825,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0.0,2021-08-18,3
35427,WD1405-CHL(不能用于头条）,16,2021-06-30,28,6528.95,2.0,46.0,194.0,4.0,0.0435,141.933696,3264.475,0.0,0.0,0.0,0.0,0.029714,0.1489,224.0,2021-08-18,3
35537,WD1408-CHL(不能用于头条）,16,2021-07-03,18,1499.04,0.0,26.0,0.0,3.0,0.0,57.655385,0.0,0.0,0.0,0.0,0.0,0.0,0.1154,0.0,2021-08-18,3
