image_id,image_name,image_run_date_amount,image_create_role_pay_num,image_create_role_num,image_create_role_pay_sum,image_source_num,image_create_role_pay_rate,image_create_role_cost,image_create_role_pay_cost,image_valid_source_num,image_valid_source_rate,image_pay_sum_ability,image_pay_num_ability,image_create_role_roi,image_create_role_retain_1d,model_run_datetime,data_win,score,image_launch_time,image_source_total_num,media_id,label_ids
32895,SSR3210-横版（3D外包混剪）,3670.05,1.0,99.0,12.0,1,0.0101,37.071212,3670.05,0.0,0.0,0.0,0.0,0.00327,0.0571,2021-05-07,3,520,2021-04-29,14,16,20
32897,SSR3212-横版（3D原创）,1627.95,0.0,5.0,0.0,4,0.0,325.59,inf,0.0,0.0,0.0,0.0,0.0,0.2857,2021-05-07,3,496,2021-04-29,9,16,19
32907,SSR3215-竖版（3D外包混剪）,6962.39,3.0,115.0,140.0,6,0.0261,60.542522,2320.796667,5.0,0.8333,28.0,0.6,0.020108,0.0806,2021-05-07,3,591,2021-04-29,10,16,20
32908,SSR3216-横版（3D混剪）,25168.59,10.0,664.0,550.0,9,0.0151,37.904503,2516.859,9.0,1.0,61.111111,1.1111,0.021853,0.0766,2021-05-07,3,630,2021-04-29,15,16,20
32912,SSR3218-横版（3D混剪）,7944.44,1.0,81.0,80.0,3,0.0123,98.079506,7944.44,0.0,0.0,0.0,0.0,0.01007,0.0208,2021-05-07,3,509,2021-04-30,7,16,20
32924,SSR3219-竖版（3D外包混剪）,23662.04,0.0,445.0,0.0,11,0.0,53.173124,inf,0.0,0.0,0.0,0.0,0.0,0.0833,2021-05-07,3,523,2021-04-30,16,16,20
32932,SSR3220-竖版（3D外包混剪）,5614.19,0.0,78.0,0.0,6,0.0,71.976795,inf,0.0,0.0,0.0,0.0,0.0,,2021-05-07,3,504,2021-05-06,6,16,20
32950,SSR3222-横版（3D外包混剪）,3980.17,1.0,73.0,12.0,7,0.0137,54.522877,3980.17,0.0,0.0,0.0,0.0,0.003015,0.0,2021-05-07,3,539,2021-04-30,10,16,20
32998,SSR3227-横版（3D外包混剪）,8876.41,1.0,243.0,294.0,9,0.0041,36.528436,8876.41,0.0,0.0,0.0,0.0,0.033121,,2021-05-07,3,586,2021-05-06,9,16,20
33005,SSR3228-横版（3D混剪）,5532.21,1.0,73.0,12.0,6,0.0137,75.783699,5532.21,0.0,0.0,0.0,0.0,0.002169,,2021-05-07,3,528,2021-05-06,6,16,20
33006,SSR3229-竖版（3D外包混剪）,3456.65,1.0,30.0,42.0,4,0.0333,115.221667,3456.65,4.0,1.0,10.5,0.25,0.01215,,2021-05-07,3,561,2021-05-07,4,16,20
33007,SSR3230-横版（3D外包混剪）,6545.36,0.0,79.0,0.0,7,0.0,82.852658,inf,0.0,0.0,0.0,0.0,0.0,,2021-05-07,3,505,2021-05-06,7,16,20
33009,SSR3231-横版（3D混剪）,9948.86,2.0,76.0,532.0,8,0.0263,130.906053,4974.43,0.0,0.0,0.0,0.0,0.053473,,2021-05-07,3,620,2021-05-06,8,16,20
33043,SSR3233-横版(3D混剪),1066.31,0.0,8.0,0.0,3,0.0,133.28875,inf,0.0,0.0,0.0,0.0,0.0,,2021-05-07,3,489,2021-05-07,3,16,20
33054,SSR3234-横版（3D混剪）,2338.75,0.0,17.0,0.0,5,0.0,137.573529,inf,0.0,0.0,0.0,0.0,0.0,,2021-05-07,3,496,2021-05-07,5,16,20
33055,SSR3235-竖版（3D混剪）,1181.65,0.0,15.0,0.0,2,0.0,78.776667,inf,0.0,0.0,0.0,0.0,0.0,,2021-05-07,3,493,2021-05-07,2,16,20
33061,SSR3237-竖版H(3D外包混剪),1301.17,0.0,11.0,0.0,4,0.0,118.288182,inf,0.0,0.0,0.0,0.0,0.0,,2021-05-07,3,489,2021-05-07,4,16,20
