image_id,image_name,image_run_date_amount,image_create_role_pay_num,image_create_role_num,image_create_role_pay_sum,image_source_num,image_create_role_pay_rate,image_create_role_cost,image_create_role_pay_cost,image_valid_source_num,image_valid_source_rate,image_pay_sum_ability,image_pay_num_ability,image_create_role_roi,image_create_role_retain_1d,model_run_datetime,data_win,score,image_launch_time,image_source_total_num,media_id,label_ids
20548,SSR935-竖版(混剪),45156.43,9.0,1046.0,1226.0,4,0.0086,43.170583,5017.381111,3.0,0.75,408.666667,3.0,0.02715,0.0879,2020-04-02,3,667.0,2020-03-12,35,10,
20567,SSR941-横版（3D混剪）,3606.03,1.0,37.0,30.0,5,0.027,97.46027,3606.03,2.0,0.4,15.0,0.5,0.008319,0.0847,2020-04-02,3,532.0,2020-03-13,370,10,
20611,SSR945-横版,34214.42,11.0,1756.0,608.0,10,0.0063,19.484294,3110.401818,7.0,0.7,86.857143,1.5714,0.01777,0.0715,2020-04-02,3,622.0,2020-03-02,198,10,
20642,BA021,2873.8,0.0,58.0,0.0,1,0.0,49.548276,inf,0.0,0.0,0.0,0.0,0.0,0.0345,2020-04-02,3,454.0,2020-03-20,1,10,
20645,SSR950-测试,1218.04,1.0,17.0,12.0,2,0.0588,71.649412,1218.04,2.0,1.0,6.0,0.5,0.009852,0.0588,2020-04-02,3,557.0,2020-03-16,30,10,
20651,SSR954-横版（3D）,1170.26,0.0,4.0,0.0,4,0.0,292.565,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-02,3,396.0,2020-03-13,9,10,
20678,SSR965-横版（3D）,1432.41,0.0,0.0,0.0,4,0.0,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-02,3,396.0,2020-03-18,22,10,
20718,SSR983-竖版（860换人）,1142.59,0.0,23.0,0.0,3,0.0,49.677826,inf,0.0,0.0,0.0,0.0,0.0,0.2045,2020-04-02,3,533.0,2020-03-21,17,10,
20731,SSR990-竖版（2D),463329.94,124.0,24252.0,9378.0,75,0.0051,19.104814,3736.531774,75.0,1.0,125.04,1.6533,0.02024,0.0702,2020-04-02,3,741.0,2020-03-23,454,10,
20748,SSR999-竖版,10351.72,2.0,306.0,42.0,4,0.0065,33.82915,5175.86,3.0,0.75,14.0,0.6667,0.004057,0.094,2020-04-02,3,560.0,2020-03-24,14,10,
20751,SSR1002-竖版（混剪）,78499.05,15.0,3081.0,1906.0,18,0.0049,25.478432,5233.27,0.0,0.0,0.0,0.0,0.024281,0.0683,2020-04-02,3,665.0,2020-03-17,61,10,
20760,SSR1005-竖版（混剪）,38551.73,7.0,1194.0,418.0,16,0.0059,32.287881,5507.39,0.0,0.0,0.0,0.0,0.010843,0.0744,2020-04-02,3,586.0,2020-03-25,78,10,
20774,SSR1007-横板（3D混剪）,6589.4,1.0,225.0,30.0,6,0.0044,29.286222,6589.4,0.0,0.0,0.0,0.0,0.004553,0.0837,2020-04-02,3,544.0,2020-03-27,13,10,
20776,SSR1008-竖版（混剪）,20394.6,3.0,453.0,72.0,8,0.0066,45.021192,6798.2,4.0,0.5,18.0,0.75,0.00353,0.0964,2020-04-02,3,537.0,2020-03-26,22,10,
20788,SSR1011-横版（混剪）,1375.27,0.0,7.0,0.0,1,0.0,196.467143,inf,0.0,0.0,0.0,0.0,0.0,0.1429,2020-04-02,3,459.0,2020-03-27,4,10,
20805,SSR1014-竖版（2D）,1500.0,1.0,169.0,12.0,1,0.0059,8.87574,1500.0,1.0,1.0,12.0,1.0,0.008,0.0647,2020-04-02,3,528.0,2020-03-28,4,10,
20806,SSR1015-横版（混剪）,3501.68,0.0,42.0,0.0,3,0.0,83.373333,inf,0.0,0.0,0.0,0.0,0.0,0.1667,2020-04-02,3,523.0,2020-03-28,6,10,
20813,SSR1016-横版（混剪+改造）,772.42,0.0,13.0,0.0,1,0.0,59.416923,inf,0.0,0.0,0.0,0.0,0.0,0.0769,2020-04-02,3,503.0,2020-03-28,3,10,
20819,SSR1017-竖版（混剪）,189646.16,27.0,4711.0,2272.0,35,0.0057,40.256031,7023.931852,0.0,0.0,0.0,0.0,0.01198,0.085,2020-04-02,3,577.0,2020-03-28,146,10,
20833,SSR1020-竖版（混剪）,3136.91,0.0,47.0,0.0,1,0.0,66.742766,inf,0.0,0.0,0.0,0.0,0.0,0.1277,2020-04-02,3,482.0,2020-03-30,4,10,
20836,SSR1022-横版（3D混剪）,1341.67,0.0,13.0,0.0,2,0.0,103.205385,inf,0.0,0.0,0.0,0.0,0.0,0.1429,2020-04-02,3,501.0,2020-03-30,4,10,
20843,SSR1024-竖版（混剪）,13006.85,4.0,430.0,132.0,5,0.0093,30.248488,3251.7125,3.0,0.6,44.0,1.3333,0.010148,0.102,2020-04-02,3,566.0,2020-03-30,8,10,
20847,SSR1025-竖版（混剪）,8627.75,1.0,134.0,12.0,2,0.0075,64.386194,8627.75,0.0,0.0,0.0,0.0,0.001391,0.1407,2020-04-02,3,561.0,2020-03-31,86,10,
20851,SSR1026-竖版（混剪）,7657.59,0.0,259.0,0.0,3,0.0,29.565985,inf,0.0,0.0,0.0,0.0,0.0,0.0892,2020-04-02,3,521.0,2020-03-30,7,10,
20854,SSR1027-横版（混剪）,2161.6,0.0,77.0,0.0,2,0.0,28.072727,inf,0.0,0.0,0.0,0.0,0.0,0.0641,2020-04-02,3,492.0,2020-03-30,21,10,
20855,SSR1028-横版（3DUI版）,648.74,0.0,1.0,0.0,2,0.0,648.74,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-02,3,382.0,2020-03-31,5,10,21
20858,SSR1029-横版（3D）,2587.3,1.0,32.0,12.0,3,0.0313,80.853125,2587.3,2.0,0.6667,6.0,0.5,0.004638,0.2188,2020-04-02,3,525.0,2020-03-30,16,10,
20860,SSR1030-横版（3D）,2452.39,0.0,1.0,0.0,3,0.0,2452.39,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-02,3,392.0,2020-03-31,7,10,
20870,SSR1031-横版（3D外包）,6239.79,0.0,152.0,0.0,8,0.0,41.05125,inf,0.0,0.0,0.0,0.0,0.0,0.0802,2020-04-02,3,499.0,2020-03-31,12,10,-1
20891,SSR1034-竖(混剪）,4726.41,0.0,155.0,0.0,4,0.0,30.492968,inf,0.0,0.0,0.0,0.0,0.0,0.0581,2020-04-02,3,459.0,2020-03-30,60,10,
20896,SSR1035-横版（3D）,1149.76,0.0,5.0,0.0,2,0.0,229.952,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-02,3,394.0,2020-04-02,6,10,
20918,SSR1036-竖版（混剪）,788.42,0.0,21.0,0.0,1,0.0,37.54381,inf,0.0,0.0,0.0,0.0,0.0,0.1429,2020-04-02,3,529.0,2020-04-02,7,10,
21017,SSR1065-横版（3D）,535.11,0.0,0.0,0.0,1,0.0,inf,inf,0.0,0.0,0.0,0.0,0.0,,2020-04-02,3,474.0,2020-04-10,9,10,
17434,SSR284-横板,557.29,0.0,0.0,0.0,2,0.0,inf,inf,0.0,0.0,0.0,0.0,0.0,1.0,2020-04-03,3,493.0,2019-09-24,119,10,
18216,SSR469-横版（端游混剪),25237.92,4.0,1903.0,194.0,10,0.0021,13.262176,6309.48,0.0,0.0,0.0,0.0,0.007687,0.0327,2020-04-03,3,524.0,2019-10-31,111,10,
19100,SSR583-横版（混剪）,1929.46,0.0,34.0,0.0,2,0.0,56.748824,inf,0.0,0.0,0.0,0.0,0.0,0.0465,2020-04-03,3,441.0,2020-01-06,80,10,
19360,SSR634-横版（3D）,15483.19,5.0,1061.0,438.0,4,0.0047,14.593016,3096.638,4.0,1.0,109.5,1.25,0.028289,0.0384,2020-04-03,3,641.0,2019-12-24,91,10,
19442,SSR668-横版（3D混剪）,721.62,0.0,41.0,0.0,1,0.0,17.600488,inf,0.0,0.0,0.0,0.0,0.0,0.3763,2020-04-03,3,512.0,2020-01-06,92,10,
19636,SSR710-横版（混剪)-640x360—30S 100M内,2479.59,0.0,27.0,0.0,2,0.0,91.836667,inf,0.0,0.0,0.0,0.0,0.0,0.2353,2020-04-03,3,501.0,2019-11-15,854,10,19
19774,SSR741-竖版 (3D)-750x1334—6-30S  7M内,930.18,1.0,35.0,42.0,1,0.0286,26.576571,930.18,1.0,1.0,42.0,1.0,0.045153,0.1143,2020-04-03,3,571.0,2020-01-14,8,10,
19855,SSR760-横版（3D-364复刻),8246.9,1.0,797.0,80.0,2,0.0013,10.347428,8246.9,0.0,0.0,0.0,0.0,0.009701,0.0185,2020-04-03,3,588.0,2020-01-14,89,10,
20119,SSR844-横版（2D+3D混剪）,723.26,0.0,5.0,0.0,1,0.0,144.652,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-03,3,377.0,2020-02-12,78,10,
20133,SSR846-横版（3D）,4498.72,0.0,155.0,0.0,1,0.0,29.024,inf,0.0,0.0,0.0,0.0,0.0,0.0688,2020-04-03,3,505.0,2020-02-18,80,10,
20163,SSR855-横版,962.03,0.0,17.0,0.0,1,0.0,56.59,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-03,3,445.0,2020-02-24,15,10,
20183,SSR860-竖版（扒末日大作战）,8225.69,2.0,253.0,42.0,3,0.0079,32.512609,4112.845,0.0,0.0,0.0,0.0,0.005106,0.1007,2020-04-03,3,523.0,2020-02-24,81,10,
20184,SSR861-横版（扒末日大作战）,1922.04,0.0,40.0,0.0,1,0.0,48.051,inf,0.0,0.0,0.0,0.0,0.0,0.025,2020-04-03,3,441.0,2020-02-27,6,10,
20188,SSR863-竖版（混剪）,12940.8,4.0,484.0,360.0,3,0.0083,26.73719,3235.2,3.0,1.0,120.0,1.3333,0.027819,0.0851,2020-04-03,3,661.0,2020-02-24,190,10,
20192,SSR867-竖版（2D）,11988.46,3.0,340.0,188.0,4,0.0088,35.260176,3996.153333,3.0,0.75,62.666667,1.0,0.015682,0.0542,2020-04-03,3,535.0,2020-02-26,69,10,
20252,SSR881-横版（2D）,695.81,0.0,9.0,0.0,1,0.0,77.312222,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-03,3,424.0,2020-02-28,86,10,
20341,SSR892-竖版（2D+3D）,97488.25,20.0,3352.0,870.0,36,0.006,29.083607,4874.4125,0.0,0.0,0.0,0.0,0.008924,0.0645,2020-04-03,3,599.0,2020-03-01,109,10,
20368,SSR896-横版（3D）,1072.93,0.0,11.0,0.0,1,0.0,97.539091,inf,0.0,0.0,0.0,0.0,0.0,0.1818,2020-04-03,3,501.0,2020-03-01,7,10,
20369,SSR897-横版（3D无奔跑开头）,5037.09,1.0,224.0,12.0,2,0.0045,22.487009,5037.09,0.0,0.0,0.0,0.0,0.002382,0.0517,2020-04-03,3,513.0,2020-03-01,32,10,
20371,SSR898-竖版（3D混剪）,22967.08,2.0,289.0,122.0,10,0.0069,79.470865,11483.54,0.0,0.0,0.0,0.0,0.005312,0.122,2020-04-03,3,535.0,2020-03-01,156,10,
20380,SSR901-竖版（2D）,1798.18,0.0,29.0,0.0,2,0.0,62.006207,inf,0.0,0.0,0.0,0.0,0.0,0.0333,2020-04-03,3,448.0,2020-03-01,34,10,
20415,SSR907-横版（3D）,1599.29,0.0,17.0,0.0,2,0.0,94.075882,inf,0.0,0.0,0.0,0.0,0.0,0.0556,2020-04-03,3,434.0,2020-03-07,34,10,
20484,SSR915-横版（3D混剪）,15483.44,5.0,432.0,320.0,3,0.0116,35.841296,3096.688,3.0,1.0,106.666667,1.6667,0.020667,0.0844,2020-04-03,3,640.0,2020-03-09,89,10,
20494,SSR918-横版 （3D混剪）,8480.76,1.0,229.0,30.0,4,0.0044,37.033886,8480.76,0.0,0.0,0.0,0.0,0.003537,0.1288,2020-04-03,3,537.0,2020-03-10,210,10,
20503,SSR925-竖版（加3D结局）,815.46,0.0,6.0,0.0,1,0.0,135.91,inf,0.0,0.0,0.0,0.0,0.0,0.125,2020-04-03,3,489.0,2020-03-02,15,10,
20518,SSR932-竖版(混剪),13601.32,1.0,443.0,30.0,6,0.0023,30.702754,13601.32,2.0,0.3333,15.0,0.5,0.002206,0.0932,2020-04-03,3,519.0,2020-03-11,221,10,
20544,SSR934-横版(混剪),7874.28,1.0,172.0,30.0,4,0.0058,45.780698,7874.28,0.0,0.0,0.0,0.0,0.00381,0.0798,2020-04-03,3,537.0,2020-03-12,45,10,
20548,SSR935-竖版(混剪),45534.34,5.0,977.0,686.0,5,0.0051,46.606285,9106.868,0.0,0.0,0.0,0.0,0.015066,0.0614,2020-04-03,3,595.0,2020-03-12,35,10,
20567,SSR941-横版（3D混剪）,4343.56,2.0,28.0,72.0,2,0.0714,155.127143,2171.78,1.0,0.5,72.0,2.0,0.016576,0.0694,2020-04-03,3,541.0,2020-03-13,370,10,
20611,SSR945-横版,27563.11,12.0,1193.0,974.0,12,0.0101,23.104032,2296.925833,9.0,0.75,108.222222,1.3333,0.035337,0.0603,2020-04-03,3,688.0,2020-03-02,198,10,
20642,BA021,2411.22,0.0,53.0,0.0,1,0.0,45.494717,inf,0.0,0.0,0.0,0.0,0.0,0.0357,2020-04-03,3,473.0,2020-03-20,1,10,
20645,SSR950-测试,2192.02,2.0,28.0,54.0,2,0.0714,78.286429,1096.01,2.0,1.0,27.0,1.0,0.024635,0.0357,2020-04-03,3,622.0,2020-03-16,30,10,
20678,SSR965-横版（3D）,670.5,0.0,0.0,0.0,3,0.0,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-03,3,407.0,2020-03-18,22,10,
20731,SSR990-竖版（2D),402791.41,103.0,20573.0,8202.0,75,0.005,19.578642,3910.596214,34.0,0.4533,241.235294,3.0294,0.020363,0.0565,2020-04-03,3,720.0,2020-03-23,454,10,
20748,SSR999-竖版,4207.04,0.0,95.0,0.0,5,0.0,44.284632,inf,0.0,0.0,0.0,0.0,0.0,0.0721,2020-04-03,3,510.0,2020-03-24,14,10,
20751,SSR1002-竖版（混剪）,72553.82,11.0,2649.0,1784.0,20,0.0042,27.389136,6595.801818,0.0,0.0,0.0,0.0,0.024589,0.0556,2020-04-03,3,624.0,2020-03-17,61,10,
20760,SSR1005-竖版（混剪）,43325.66,7.0,1382.0,422.0,17,0.0051,31.349971,6189.38,0.0,0.0,0.0,0.0,0.00974,0.0575,2020-04-03,3,512.0,2020-03-25,78,10,
20774,SSR1007-横板（3D混剪）,5073.82,1.0,211.0,30.0,4,0.0047,24.04654,5073.82,0.0,0.0,0.0,0.0,0.005913,0.066,2020-04-03,3,544.0,2020-03-27,13,10,
20776,SSR1008-竖版（混剪）,14365.74,3.0,290.0,114.0,5,0.0103,49.537034,4788.58,3.0,0.6,38.0,1.0,0.007936,0.0954,2020-04-03,3,544.0,2020-03-26,22,10,
20788,SSR1011-横版（混剪）,1701.73,0.0,8.0,0.0,1,0.0,212.71625,inf,0.0,0.0,0.0,0.0,0.0,0.125,2020-04-03,3,467.0,2020-03-27,4,10,
20806,SSR1015-横版（混剪）,1583.72,0.0,19.0,0.0,1,0.0,83.353684,inf,0.0,0.0,0.0,0.0,0.0,0.2105,2020-04-03,3,501.0,2020-03-28,6,10,
20813,SSR1016-横版（混剪+改造）,772.42,0.0,13.0,0.0,1,0.0,59.416923,inf,0.0,0.0,0.0,0.0,0.0,0.0588,2020-04-03,3,437.0,2020-03-28,3,10,
20819,SSR1017-竖版（混剪）,177599.55,25.0,4208.0,2042.0,38,0.0059,42.205216,7103.982,0.0,0.0,0.0,0.0,0.011498,0.0709,2020-04-03,3,577.0,2020-03-28,146,10,
20833,SSR1020-竖版（混剪）,1246.81,0.0,22.0,0.0,1,0.0,56.673182,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-03,3,445.0,2020-03-30,4,10,
20836,SSR1022-横版（3D混剪）,1341.67,0.0,13.0,0.0,2,0.0,103.205385,inf,0.0,0.0,0.0,0.0,0.0,0.1429,2020-04-03,3,501.0,2020-03-30,4,10,
20843,SSR1024-竖版（混剪）,18745.93,6.0,461.0,362.0,6,0.013,40.663623,3124.321667,6.0,1.0,60.333333,1.0,0.019311,0.0826,2020-04-03,3,586.0,2020-03-30,8,10,
20847,SSR1025-竖版（混剪）,9935.98,2.0,192.0,42.0,2,0.0104,51.749896,4967.99,1.0,0.5,42.0,2.0,0.004227,0.0984,2020-04-03,3,516.0,2020-03-31,86,10,
20851,SSR1026-竖版（混剪）,6632.91,0.0,229.0,0.0,3,0.0,28.964672,inf,0.0,0.0,0.0,0.0,0.0,0.0708,2020-04-03,3,504.0,2020-03-30,7,10,
20854,SSR1027-横版（混剪）,3160.18,0.0,147.0,0.0,4,0.0,21.497823,inf,0.0,0.0,0.0,0.0,0.0,0.0338,2020-04-03,3,455.0,2020-03-30,21,10,
20855,SSR1028-横版（3DUI版）,648.74,0.0,1.0,0.0,2,0.0,648.74,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-03,3,382.0,2020-03-31,5,10,21
20858,SSR1029-横版（3D）,2453.26,1.0,29.0,12.0,3,0.0345,84.595172,2453.26,2.0,0.6667,6.0,0.5,0.004891,0.1667,2020-04-03,3,520.0,2020-03-30,16,10,
20860,SSR1030-横版（3D）,2452.39,0.0,1.0,0.0,3,0.0,2452.39,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-03,3,392.0,2020-03-31,7,10,
20870,SSR1031-横版（3D外包）,8817.1,0.0,203.0,0.0,8,0.0,43.43399,inf,0.0,0.0,0.0,0.0,0.0,0.061,2020-04-03,3,499.0,2020-03-31,12,10,-1
20889,SSR1032-竖版（混剪）,4833.96,0.0,62.0,0.0,4,0.0,77.967097,inf,0.0,0.0,0.0,0.0,0.0,0.0484,2020-04-03,3,449.0,2020-04-02,38,10,
20891,SSR1034-竖(混剪）,14229.0,2.0,430.0,140.0,11,0.0047,33.090698,7114.5,0.0,0.0,0.0,0.0,0.009839,0.0245,2020-04-03,3,526.0,2020-03-30,60,10,
20896,SSR1035-横版（3D）,1149.76,0.0,5.0,0.0,2,0.0,229.952,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-03,3,394.0,2020-04-02,6,10,
20918,SSR1036-竖版（混剪）,948.62,0.0,21.0,0.0,2,0.0,45.172381,inf,0.0,0.0,0.0,0.0,0.0,0.1429,2020-04-03,3,514.0,2020-04-02,7,10,
20919,SSR1037-横版（3D混剪）,2714.42,0.0,36.0,0.0,4,0.0,75.400556,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-03,3,448.0,2020-04-03,20,10,
20922,SSR1038-横版（3D混剪）,4998.67,0.0,53.0,0.0,4,0.0,94.314528,inf,0.0,0.0,0.0,0.0,0.0,0.0189,2020-04-03,3,449.0,2020-04-03,5,10,
20935,SSR1042-横版（3D混剪）,586.45,0.0,18.0,0.0,2,0.0,32.580556,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-03,3,476.0,2020-04-03,32,10,
21017,SSR1065-横版（3D）,1059.98,0.0,0.0,0.0,1,0.0,inf,inf,0.0,0.0,0.0,0.0,0.0,,2020-04-03,3,472.0,2020-04-10,9,10,
17434,SSR284-横板,557.29,0.0,0.0,0.0,2,0.0,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-04,3,382.0,2019-09-24,119,10,
18216,SSR469-横版（端游混剪),14107.02,1.0,1055.0,12.0,10,0.0009,13.371583,14107.02,0.0,0.0,0.0,0.0,0.000851,0.027,2020-04-04,3,553.0,2019-10-31,111,10,
19100,SSR583-横版（混剪）,1929.46,0.0,34.0,0.0,2,0.0,56.748824,inf,0.0,0.0,0.0,0.0,0.0,0.05,2020-04-04,3,441.0,2020-01-06,80,10,
19360,SSR634-横版（3D）,14323.8,5.0,974.0,438.0,4,0.0051,14.70616,2864.76,4.0,1.0,109.5,1.25,0.030578,0.0388,2020-04-04,3,671.0,2019-12-24,91,10,
19442,SSR668-横版（3D混剪）,721.62,0.0,41.0,0.0,1,0.0,17.600488,inf,0.0,0.0,0.0,0.0,0.0,0.3133,2020-04-04,3,512.0,2020-01-06,92,10,
19636,SSR710-横版（混剪)-640x360—30S 100M内,2479.59,0.0,27.0,0.0,2,0.0,91.836667,inf,0.0,0.0,0.0,0.0,0.0,0.2432,2020-04-04,3,501.0,2019-11-15,854,10,19
19774,SSR741-竖版 (3D)-750x1334—6-30S  7M内,601.85,1.0,21.0,42.0,1,0.0476,28.659524,601.85,1.0,1.0,42.0,1.0,0.069785,0.0952,2020-04-04,3,574.0,2020-01-14,8,10,
19855,SSR760-横版（3D-364复刻),6422.51,1.0,764.0,80.0,2,0.0013,8.406427,6422.51,0.0,0.0,0.0,0.0,0.012456,0.0155,2020-04-04,3,571.0,2020-01-14,89,10,
20119,SSR844-横版（2D+3D混剪）,723.26,0.0,5.0,0.0,1,0.0,144.652,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-04,3,377.0,2020-02-12,78,10,
20133,SSR846-横版（3D）,4498.72,0.0,155.0,0.0,1,0.0,29.024,inf,0.0,0.0,0.0,0.0,0.0,0.0692,2020-04-04,3,505.0,2020-02-18,80,10,
20163,SSR855-横版,962.03,0.0,17.0,0.0,1,0.0,56.59,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-04,3,445.0,2020-02-24,15,10,
20183,SSR860-竖版（扒末日大作战）,4912.11,1.0,156.0,12.0,3,0.0064,31.487885,4912.11,0.0,0.0,0.0,0.0,0.002443,0.0847,2020-04-04,3,526.0,2020-02-24,81,10,
20184,SSR861-横版（扒末日大作战）,1922.04,0.0,40.0,0.0,1,0.0,48.051,inf,0.0,0.0,0.0,0.0,0.0,0.025,2020-04-04,3,441.0,2020-02-27,6,10,
20188,SSR863-竖版（混剪）,6785.42,2.0,282.0,288.0,2,0.0071,24.061773,3392.71,2.0,1.0,144.0,1.0,0.042444,0.065,2020-04-04,3,648.0,2020-02-24,190,10,
20192,SSR867-竖版（2D）,10626.68,3.0,326.0,188.0,4,0.0092,32.597178,3542.226667,3.0,0.75,62.666667,1.0,0.017691,0.0406,2020-04-04,3,525.0,2020-02-26,69,10,
20341,SSR892-竖版（2D+3D）,61655.51,9.0,2218.0,484.0,28,0.0041,27.797795,6850.612222,0.0,0.0,0.0,0.0,0.00785,0.0573,2020-04-04,3,569.0,2020-03-01,109,10,
20368,SSR896-横版（3D）,1072.93,0.0,11.0,0.0,1,0.0,97.539091,inf,0.0,0.0,0.0,0.0,0.0,0.1818,2020-04-04,3,501.0,2020-03-01,7,10,
20369,SSR897-横版（3D无奔跑开头）,2993.32,1.0,112.0,12.0,2,0.0089,26.726071,2993.32,1.0,0.5,12.0,1.0,0.004009,0.0,2020-04-04,3,537.0,2020-03-01,32,10,
20371,SSR898-竖版（3D混剪）,18462.03,2.0,232.0,122.0,9,0.0086,79.577716,9231.015,0.0,0.0,0.0,0.0,0.006608,0.1188,2020-04-04,3,510.0,2020-03-01,156,10,
20380,SSR901-竖版（2D）,1798.18,0.0,29.0,0.0,2,0.0,62.006207,inf,0.0,0.0,0.0,0.0,0.0,0.0333,2020-04-04,3,448.0,2020-03-01,34,10,
20415,SSR907-横版（3D）,1599.29,0.0,17.0,0.0,2,0.0,94.075882,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-04,3,434.0,2020-03-07,34,10,
20484,SSR915-横版（3D混剪）,10525.33,1.0,281.0,12.0,3,0.0036,37.45669,10525.33,0.0,0.0,0.0,0.0,0.00114,0.0755,2020-04-04,3,516.0,2020-03-09,89,10,
20494,SSR918-横版 （3D混剪）,6779.91,1.0,163.0,30.0,4,0.0061,41.59454,6779.91,0.0,0.0,0.0,0.0,0.004425,0.128,2020-04-04,3,530.0,2020-03-10,210,10,
20503,SSR925-竖版（加3D结局）,815.46,0.0,6.0,0.0,1,0.0,135.91,inf,0.0,0.0,0.0,0.0,0.0,0.125,2020-04-04,3,489.0,2020-03-02,15,10,
20518,SSR932-竖版(混剪),13264.15,1.0,367.0,30.0,5,0.0027,36.142098,13264.15,1.0,0.2,30.0,1.0,0.002262,0.0934,2020-04-04,3,508.0,2020-03-11,221,10,
20544,SSR934-横版(混剪),6703.29,1.0,139.0,30.0,3,0.0072,48.225108,6703.29,0.0,0.0,0.0,0.0,0.004475,0.0596,2020-04-04,3,483.0,2020-03-12,45,10,
20548,SSR935-竖版(混剪),36735.4,4.0,754.0,496.0,5,0.0053,48.72069,9183.85,0.0,0.0,0.0,0.0,0.013502,0.0568,2020-04-04,3,580.0,2020-03-12,35,10,
20567,SSR941-横版（3D混剪）,3469.01,1.0,20.0,42.0,1,0.05,173.4505,3469.01,1.0,1.0,42.0,1.0,0.012107,0.0566,2020-04-04,3,515.0,2020-03-13,370,10,
20611,SSR945-横版,20654.87,9.0,798.0,902.0,10,0.0113,25.883296,2294.985556,8.0,0.8,112.75,1.125,0.04367,0.0655,2020-04-04,3,705.0,2020-03-02,198,10,
20642,BA021,1869.65,0.0,35.0,0.0,1,0.0,53.418571,inf,0.0,0.0,0.0,0.0,0.0,0.0263,2020-04-04,3,441.0,2020-03-20,1,10,
20645,SSR950-测试,1849.97,2.0,25.0,54.0,2,0.08,73.9988,924.985,2.0,1.0,27.0,1.0,0.02919,0.04,2020-04-04,3,594.0,2020-03-16,30,10,
20731,SSR990-竖版（2D),288750.99,67.0,14827.0,5876.0,61,0.0045,19.474674,4309.716269,30.0,0.4918,195.866667,2.2333,0.02035,0.0501,2020-04-04,3,732.0,2020-03-23,454,10,
20748,SSR999-竖版,2166.45,0.0,29.0,0.0,2,0.0,74.705172,inf,0.0,0.0,0.0,0.0,0.0,0.0698,2020-04-04,3,468.0,2020-03-24,14,10,
20751,SSR1002-竖版（混剪）,54982.11,6.0,1975.0,1216.0,17,0.003,27.839043,9163.685,0.0,0.0,0.0,0.0,0.022116,0.0485,2020-04-04,3,600.0,2020-03-17,61,10,
20760,SSR1005-竖版（混剪）,28435.41,3.0,920.0,216.0,16,0.0033,30.908054,9478.47,0.0,0.0,0.0,0.0,0.007596,0.053,2020-04-04,3,551.0,2020-03-25,78,10,
20774,SSR1007-横板（3D混剪）,3189.38,1.0,139.0,30.0,3,0.0072,22.94518,3189.38,2.0,0.6667,15.0,0.5,0.009406,0.0429,2020-04-04,3,531.0,2020-03-27,13,10,
20776,SSR1008-竖版（混剪）,7933.36,3.0,154.0,114.0,4,0.0195,51.515325,2644.453333,2.0,0.5,57.0,1.5,0.01437,0.0679,2020-04-04,3,545.0,2020-03-26,22,10,
20788,SSR1011-横版（混剪）,1236.02,0.0,5.0,0.0,1,0.0,247.204,inf,0.0,0.0,0.0,0.0,0.0,0.2,2020-04-04,3,495.0,2020-03-27,4,10,
20806,SSR1015-横版（混剪）,1130.04,0.0,16.0,0.0,1,0.0,70.6275,inf,0.0,0.0,0.0,0.0,0.0,0.25,2020-04-04,3,535.0,2020-03-28,6,10,
20813,SSR1016-横版（混剪+改造）,772.42,0.0,13.0,0.0,1,0.0,59.416923,inf,0.0,0.0,0.0,0.0,0.0,0.0588,2020-04-04,3,437.0,2020-03-28,3,10,
20819,SSR1017-竖版（混剪）,116811.84,12.0,2595.0,600.0,35,0.0046,45.014197,9734.32,0.0,0.0,0.0,0.0,0.005136,0.061,2020-04-04,3,567.0,2020-03-28,146,10,
20833,SSR1020-竖版（混剪）,685.44,0.0,9.0,0.0,1,0.0,76.16,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-04,3,424.0,2020-03-30,4,10,
20836,SSR1022-横版（3D混剪）,573.25,0.0,2.0,0.0,1,0.0,286.625,inf,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-04,3,382.0,2020-03-30,4,10,
20843,SSR1024-竖版（混剪）,13635.17,4.0,235.0,302.0,3,0.017,58.022,3408.7925,3.0,1.0,100.666667,1.3333,0.022149,0.0691,2020-04-04,3,634.0,2020-03-30,8,10,
